123,47.344,1266428935,user_group-2,0.970774,,{'LOGIN_TTFB': 0.93799996376037598, 'TRANSFER': 0.031000137329101563, 'LOGIN_TTLB': 0.96900010108947754}
124,47.625,1266428935,user_group-2,0.949253,,{'LOGIN_TTFB': 0.90700006484985352, 'TRANSFER': 0.046000003814697266, 'LOGIN_TTLB': 0.95300006866455078}
125,47.844,1266428935,user_group-1,1.037367,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.031000137329101563, 'LOGIN_TTLB': 1.0310001373291016}
126,47.875,1266428935,user_group-1,0.995472,,{'LOGIN_TTFB': 0.95399999618530273, 'TRANSFER': 0.046000003814697266, 'LOGIN_TTLB': 1.0}
127,48.516,1266428936,user_group-2,1.168731,,{'LOGIN_TTFB': 1.1410000324249268, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.1719999313354492}
128,48.579,1266428936,user_group-2,0.967040,,{'LOGIN_TTFB': 0.92199993133544922, 'TRANSFER': 0.032000064849853516, 'LOGIN_TTLB': 0.95399999618530273}
129,48.922,1266428936,user_group-1,1.079161,,{'LOGIN_TTFB': 1.0469999313354492, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.0779998302459717}
130,48.922,1266428936,user_group-1,1.049770,,{'LOGIN_TTFB': 1.0160000324249268, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.0469999313354492}
131,49.500,1266428937,user_group-2,0.982684,,{'LOGIN_TTFB': 0.95300006866455078, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 0.98399996757507324}
132,49.797,1266428937,user_group-2,1.213857,,{'LOGIN_TTFB': 1.1710000038146973, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.2179999351501465}
133,49.797,1266428937,user_group-1,1.232991,,{'LOGIN_TTFB': 1.187000036239624, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.2339999675750732}
134,49.797,1266428937,user_group-2,1.235201,,{'LOGIN_TTFB': 1.2030000686645508, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.2339999675750732}
